"","GEOID10","GEOID","District","total_population"
"7845",261635940001,261635940001,71,757
"7846",261635669004,261635669004,50,1331
"7847",261635587001,261635587001,104,690
"7848",261635669001,261635669001,50,955
"7849",261635669003,261635669003,50,1240
"7850",261635687002,261635687002,50,662
"7851",261251674004,261251674004,29,1159
"7852",261635572001,261635572001,102,666
"7853",261635672022,261635672022,104,1830
"7854",261635672021,261635672021,57,1226
"7855",261635693001,261635693001,104,1474
"7856",261635697003,261635697003,50,735
"7857",261635692003,261635692003,104,801
"7858",261251570002,261251570002,73,1463
"7859",261251673004,261251673004,102,608
"7860",261251660001,261251660001,73,1209
"7861",261251667001,261251667001,73,1230
"7862",261635698003,261635698003,57,764
"7863",261251675001,261251675001,29,1233
"7864",261635582001,261635582001,20,1118
"7865",261635592001,261635592001,20,1129
"7866",261635704005,261635704005,50,953
"7867",261635546004,261635546004,102,942
"7868",261251507002,261251507002,73,1120
"7869",261251507004,261251507004,73,986
"7870",261635731001,261635731001,50,1902
"7871",261251625004,261251625004,29,311
"7872",261251604002,261251604002,73,919
"7873",261635831003,261635831003,50,573
"7874",261635701001,261635701001,104,1218
"7875",261635544004,261635544004,29,790
"7876",261251590003,261251590003,73,1309
"7877",261635726003,261635726003,50,602
"7878",261635747004,261635747004,104,602
"7879",261635418002,261635418002,29,1242
"7880",261635413002,261635413002,29,1238
"7881",261635752004,261635752004,50,1106
"7882",261635752003,261635752003,50,766
"7883",261635549002,261635549002,104,591
"7884",261635726001,261635726001,50,851
"7885",261635726002,261635726002,50,1109
"7886",261635832002,261635832002,50,786
"7887",261635417002,261635417002,102,1700
"7888",261635843001,261635843001,3,947
"7889",261635554002,261635554002,104,365
"7890",261635443002,261635443002,102,451
"7891",261635727003,261635727003,50,895
"7892",261251509002,261251509002,75,1675
"7893",261635746004,261635746004,104,751
"7894",261251611001,261251611001,73,1400
"7895",261635753003,261635753003,84,802
"7896",261635751003,261635751003,84,1104
"7897",261251618002,261251618002,29,1318
"7898",261635415002,261635415002,102,1342
"7899",261635440002,261635440002,102,1350
"7900",261635462002,261635462002,84,468
"7901",261635412003,261635412003,29,390
"7902",261635409002,261635409002,29,1031
"7903",261635830002,261635830002,50,648
"7904",261635750004,261635750004,84,955
"7905",261635410002,261635410002,102,1850
"7906",261635834004,261635834004,3,1905
"7907",261635467004,261635467004,35,604
"7908",261635834001,261635834001,84,669
"7909",261635834002,261635834002,3,850
"7910",261251600006,261251600006,27,539
"7911",261635459003,261635459003,35,759
"7912",261635458004,261635458004,104,954
